Jahr,Monat-Nr.,Monat,Wochen-Nr.,Stunde-Nr.,Stunde,Tot,Schwerverletzt,Leichtverletzt
1992,8,August,34,15,15.00 - 15.59,1,11,35
1992,8,August,34,16,16.00 - 16.59,0,16,43
1992,8,August,34,17,17.00 - 17.59,1,15,67
1992,8,August,34,18,18.00 - 18.59,0,13,30
1992,8,August,34,19,19.00 - 19.59,1,10,17
1992,8,August,34,20,20.00 - 20.59,0,8,16
1992,8,August,34,21,21.00 - 21.59,1,2,12
1992,8,August,34,22,22.00 - 22.59,0,4,17
1992,8,August,34,23,23.00 - 23.59,0,3,14
1992,8,August,35,0,00.00 - 00.59,2,2,10
1992,8,August,35,1,01.00 - 01.59,1,2,4
1992,8,August,35,2,02.00 - 02.59,1,1,5
1992,8,August,35,3,03.00 - 03.59,0,2,15
1992,8,August,35,4,04.00 - 04.59,2,1,1
1992,8,August,35,5,05.00 - 05.59,1,7,2
1992,8,August,35,6,06.00 - 06.59,0,7,14
1992,8,August,35,7,07.00 - 07.59,1,6,17
1992,8,August,35,8,08.00 - 08.59,0,2,20
1992,8,August,35,9,09.00 - 09.59,0,5,13
1992,8,August,35,10,10.00 - 10.59,2,10,15
1992,8,August,35,11,11.00 - 11.59,2,8,36
1992,8,August,35,12,12.00 - 12.59,0,6,32
1992,8,August,35,13,13.00 - 13.59,3,9,40
1992,8,August,35,14,14.00 - 14.59,1,6,28
1992,8,August,35,15,15.00 - 15.59,0,7,28
1992,8,August,35,16,16.00 - 16.59,0,17,51
1992,8,August,35,17,17.00 - 17.59,2,19,54
1992,8,August,35,18,18.00 - 18.59,1,19,41
1992,8,August,35,19,19.00 - 19.59,0,13,35
1992,8,August,35,20,20.00 - 20.59,2,12,22
1992,8,August,35,21,21.00 - 21.59,1,8,17
1992,8,August,35,22,22.00 - 22.59,1,10,17
1992,8,August,35,23,23.00 - 23.59,2,5,12
1992,8,August,36,0,00.00 - 00.59,0,2,1
1992,8,August,36,1,01.00 - 01.59,0,1,2
1992,8,August,36,3,03.00 - 03.59,0,1,1
1992,8,August,36,4,04.00 - 04.59,0,0,0
1992,8,August,36,5,05.00 - 05.59,0,2,1
1992,8,August,36,6,06.00 - 06.59,0,0,1
1992,8,August,36,7,07.00 - 07.59,0,1,6
1992,8,August,36,8,08.00 - 08.59,0,0,1
1992,8,August,36,9,09.00 - 09.59,0,1,1
1992,8,August,36,10,10.00 - 10.59,0,0,3
1992,8,August,36,11,11.00 - 11.59,0,0,3
1992,8,August,36,12,12.00 - 12.59,0,5,4
1992,8,August,36,13,13.00 - 13.59,0,0,7
1992,8,August,36,14,14.00 - 14.59,0,0,0
1992,8,August,36,15,15.00 - 15.59,0,0,11
1992,8,August,36,16,16.00 - 16.59,0,1,9
1992,8,August,36,17,17.00 - 17.59,0,5,19
1992,8,August,36,18,18.00 - 18.59,1,4,5
1992,8,August,36,19,19.00 - 19.59,0,0,4
1992,8,August,36,20,20.00 - 20.59,0,0,3
1992,8,August,36,21,21.00 - 21.59,2,2,4
1992,8,August,36,22,22.00 - 22.59,0,1,0
1992,8,August,36,23,23.00 - 23.59,0,0,3
1992,9,September,36,0,00.00 - 00.59,1,2,9
1992,9,September,36,1,01.00 - 01.59,0,6,14
1992,9,September,36,2,02.00 - 02.59,0,3,6
1992,9,September,36,3,03.00 - 03.59,0,0,9
1992,9,September,36,4,04.00 - 04.59,0,0,3
1992,9,September,36,5,05.00 - 05.59,3,1,2
1992,9,September,36,6,06.00 - 06.59,0,6,10
1992,9,September,36,7,07.00 - 07.59,1,4,14
1992,9,September,36,8,08.00 - 08.59,0,2,12
1992,9,September,36,9,09.00 - 09.59,1,3,21
1992,9,September,36,10,10.00 - 10.59,0,8,11
1992,9,September,36,11,11.00 - 11.59,1,8,18
1992,9,September,36,12,12.00 - 12.59,1,14,10
1992,9,September,36,13,13.00 - 13.59,0,11,29
1992,9,September,36,14,14.00 - 14.59,0,11,21
1992,9,September,36,15,15.00 - 15.59,1,4,26
1992,9,September,36,16,16.00 - 16.59,2,12,41
1992,9,September,36,17,17.00 - 17.59,0,11,54
1992,9,September,36,18,18.00 - 18.59,1,5,34
1992,9,September,36,19,19.00 - 19.59,1,7,20
1992,9,September,36,20,20.00 - 20.59,2,10,15
1992,9,September,36,21,21.00 - 21.59,2,10,12
1992,9,September,36,22,22.00 - 22.59,0,3,6
1992,9,September,36,23,23.00 - 23.59,4,8,14
1992,9,September,37,0,00.00 - 00.59,0,13,13
1992,9,September,37,1,01.00 - 01.59,0,3,2
1992,9,September,37,2,02.00 - 02.59,0,4,3
1992,9,September,37,3,03.00 - 03.59,1,6,5
1992,9,September,37,4,04.00 - 04.59,0,2,2
1992,9,September,37,5,05.00 - 05.59,1,1,5
1992,9,September,37,6,06.00 - 06.59,0,7,12
1992,9,September,37,7,07.00 - 07.59,3,9,19
1992,9,September,37,8,08.00 - 08.59,0,3,10
1992,9,September,37,9,09.00 - 09.59,0,10,9
1992,9,September,37,10,10.00 - 10.59,0,3,18
1992,9,September,37,11,11.00 - 11.59,0,13,32
1992,9,September,37,12,12.00 - 12.59,2,17,34
1992,9,September,37,13,13.00 - 13.59,0,7,18
1992,9,September,37,14,14.00 - 14.59,0,6,21
1992,9,September,37,15,15.00 - 15.59,1,10,23
1992,9,September,37,16,16.00 - 16.59,1,7,44
1992,9,September,37,17,17.00 - 17.59,2,18,46
1992,9,September,37,18,18.00 - 18.59,0,9,21
1992,9,September,37,19,19.00 - 19.59,0,6,25
1992,9,September,37,20,20.00 - 20.59,2,3,14
1992,9,September,37,21,21.00 - 21.59,0,6,17
1992,9,September,37,22,22.00 - 22.59,2,10,16
1992,9,September,37,23,23.00 - 23.59,0,1,5
1992,9,September,38,0,00.00 - 00.59,1,2,11
1992,9,September,38,1,01.00 - 01.59,1,2,5
1992,9,September,38,2,02.00 - 02.59,1,5,4
1992,9,September,38,3,03.00 - 03.59,0,3,5
1992,9,September,38,4,04.00 - 04.59,0,0,1
1992,9,September,38,5,05.00 - 05.59,1,1,0
1992,9,September,38,6,06.00 - 06.59,0,3,17
1992,9,September,38,7,07.00 - 07.59,1,9,24
1992,9,September,38,8,08.00 - 08.59,0,4,10
1992,9,September,38,9,09.00 - 09.59,0,8,18
1992,9,September,38,10,10.00 - 10.59,0,10,24
1992,9,September,38,11,11.00 - 11.59,1,13,20
1992,9,September,38,12,12.00 - 12.59,1,10,20
1992,9,September,38,13,13.00 - 13.59,1,11,25
1992,9,September,38,14,14.00 - 14.59,3,11,16
1992,9,September,38,15,15.00 - 15.59,2,8,24
1992,9,September,38,16,16.00 - 16.59,1,13,32
1992,9,September,38,17,17.00 - 17.59,3,12,40
1992,9,September,38,18,18.00 - 18.59,4,12,40
1992,9,September,38,19,19.00 - 19.59,3,9,16
1992,9,September,38,20,20.00 - 20.59,0,11,21
1992,9,September,38,21,21.00 - 21.59,1,3,18
1992,9,September,38,22,22.00 - 22.59,0,8,9
1992,9,September,38,23,23.00 - 23.59,1,3,13
1992,9,September,39,0,00.00 - 00.59,0,5,9
1992,9,September,39,1,01.00 - 01.59,0,2,15
1992,9,September,39,2,02.00 - 02.59,0,3,11
1992,9,September,39,3,03.00 - 03.59,3,3,6
1992,9,September,39,4,04.00 - 04.59,0,1,3
1992,9,September,39,5,05.00 - 05.59,0,1,2
1992,9,September,39,6,06.00 - 06.59,0,8,9
1992,9,September,39,7,07.00 - 07.59,0,7,14
1992,9,September,39,8,08.00 - 08.59,0,1,11
1992,9,September,39,9,09.00 - 09.59,1,0,13
1992,9,September,39,10,10.00 - 10.59,0,3,18
1992,9,September,39,11,11.00 - 11.59,1,7,17
1992,9,September,39,12,12.00 - 12.59,3,9,22
1992,9,September,39,13,13.00 - 13.59,0,10,23
1992,9,September,39,14,14.00 - 14.59,1,10,33
1992,9,September,39,15,15.00 - 15.59,1,2,36
1992,9,September,39,16,16.00 - 16.59,2,14,25
1992,9,September,39,17,17.00 - 17.59,0,21,51
1992,9,September,39,18,18.00 - 18.59,2,11,21
1992,9,September,39,19,19.00 - 19.59,2,10,11
1992,9,September,39,20,20.00 - 20.59,0,4,12
1992,9,September,39,21,21.00 - 21.59,0,2,9
1992,9,September,39,22,22.00 - 22.59,0,7,10
1992,9,September,39,23,23.00 - 23.59,0,8,10
1992,9,September,40,0,00.00 - 00.59,0,0,8
1992,9,September,40,1,01.00 - 01.59,0,2,3
1992,9,September,40,2,02.00 - 02.59,0,1,1
1992,9,September,40,3,03.00 - 03.59,0,1,1
1992,9,September,40,4,04.00 - 04.59,0,0,2
1992,9,September,40,5,05.00 - 05.59,0,0,1
1992,9,September,40,6,06.00 - 06.59,1,0,6
1992,9,September,40,7,07.00 - 07.59,0,3,11
1992,9,September,40,8,08.00 - 08.59,1,2,6
1992,9,September,40,9,09.00 - 09.59,0,2,13
1992,9,September,40,10,10.00 - 10.59,0,2,15
1992,9,September,40,11,11.00 - 11.59,0,3,8
1992,9,September,40,12,12.00 - 12.59,0,5,9
1992,9,September,40,13,13.00 - 13.59,0,3,23
1992,9,September,40,14,14.00 - 14.59,0,1,7
1992,9,September,40,15,15.00 - 15.59,2,5,2
1992,9,September,40,16,16.00 - 16.59,2,5,8
1992,9,September,40,17,17.00 - 17.59,0,5,12
1992,9,September,40,18,18.00 - 18.59,0,1,11
1992,9,September,40,19,19.00 - 19.59,2,1,22
1992,9,September,40,20,20.00 - 20.59,2,2,6
1992,9,September,40,21,21.00 - 21.59,0,1,6
1992,9,September,40,22,22.00 - 22.59,0,5,2
1992,9,September,40,23,23.00 - 23.59,0,0,5
1992,10,Oktober,40,0,00.00 - 00.59,0,5,6
1992,10,Oktober,40,1,01.00 - 01.59,0,1,9
1992,10,Oktober,40,2,02.00 - 02.59,0,5,1
1992,10,Oktober,40,3,03.00 - 03.59,0,3,4
1992,10,Oktober,40,4,04.00 - 04.59,1,0,0
1992,10,Oktober,40,5,05.00 - 05.59,0,1,2
1992,10,Oktober,40,6,06.00 - 06.59,1,2,7
1992,10,Oktober,40,7,07.00 - 07.59,0,4,3
1992,10,Oktober,40,8,08.00 - 08.59,0,1,6
1992,10,Oktober,40,9,09.00 - 09.59,2,1,4
1992,10,Oktober,40,10,10.00 - 10.59,0,1,2
1992,10,Oktober,40,11,11.00 - 11.59,0,4,8
1992,10,Oktober,40,12,12.00 - 12.59,0,4,20
1992,10,Oktober,40,13,13.00 - 13.59,0,3,8
1992,10,Oktober,40,14,14.00 - 14.59,1,8,22
1992,10,Oktober,40,15,15.00 - 15.59,1,4,15
1992,10,Oktober,40,16,16.00 - 16.59,1,7,19
1992,10,Oktober,40,17,17.00 - 17.59,0,5,24
1992,10,Oktober,40,18,18.00 - 18.59,1,4,23
1992,10,Oktober,40,19,19.00 - 19.59,6,9,17
1992,10,Oktober,40,20,20.00 - 20.59,0,4,14
1992,10,Oktober,40,21,21.00 - 21.59,0,7,13
1992,10,Oktober,40,22,22.00 - 22.59,0,3,7
1992,10,Oktober,40,23,23.00 - 23.59,0,6,9
1992,10,Oktober,41,0,00.00 - 00.59,1,4,2
1992,10,Oktober,41,1,01.00 - 01.59,1,6,4
1992,10,Oktober,41,2,02.00 - 02.59,1,6,5
1992,10,Oktober,41,3,03.00 - 03.59,2,2,4
1992,10,Oktober,41,4,04.00 - 04.59,0,2,0
1992,10,Oktober,41,5,05.00 - 05.59,0,1,6
1992,10,Oktober,41,6,06.00 - 06.59,1,6,12
1992,10,Oktober,41,7,07.00 - 07.59,0,5,19
1992,10,Oktober,41,8,08.00 - 08.59,0,2,19
1992,10,Oktober,41,9,09.00 - 09.59,1,1,13
1992,10,Oktober,41,10,10.00 - 10.59,0,2,10
1992,10,Oktober,41,11,11.00 - 11.59,0,5,31
1992,10,Oktober,41,12,12.00 - 12.59,1,8,18
1992,10,Oktober,41,13,13.00 - 13.59,3,11,25
1992,10,Oktober,41,14,14.00 - 14.59,2,13,35
1992,10,Oktober,41,15,15.00 - 15.59,1,7,17
1992,10,Oktober,41,16,16.00 - 16.59,0,11,28
1992,10,Oktober,41,17,17.00 - 17.59,5,21,38
1992,10,Oktober,41,18,18.00 - 18.59,1,10,43
1992,10,Oktober,41,19,19.00 - 19.59,3,8,17
1992,10,Oktober,41,20,20.00 - 20.59,1,6,20
1992,10,Oktober,41,21,21.00 - 21.59,0,6,13
1992,10,Oktober,41,22,22.00 - 22.59,0,10,12
1992,10,Oktober,41,23,23.00 - 23.59,3,5,10
1992,10,Oktober,42,0,00.00 - 00.59,0,2,14
1992,10,Oktober,42,1,01.00 - 01.59,0,6,1
